国产剧,35797771,一念关山,7.5,https://movie.douban.com/subject/35797771/
国产剧,36059766,故乡，别来无恙,8.1,https://movie.douban.com/subject/36059766/
国产剧,30311925,似火流年,8.0,https://movie.douban.com/subject/30311925/
国产剧,35633163,莲花楼,8.5,https://movie.douban.com/subject/35633163/
国产剧,35471947,非凡医者,7.5,https://movie.douban.com/subject/35471947/
国产剧,35725842,繁城之下,8.6,https://movie.douban.com/subject/35725842/
国产剧,35588177,漫长的季节,9.4,https://movie.douban.com/subject/35588177/
国产剧,34905779,问心,8.4,https://movie.douban.com/subject/34905779/
国产剧,4922787,后宫·甄嬛传,9.4,https://movie.douban.com/subject/4922787/
国产剧,2210001,大明王朝1566,9.8,https://movie.douban.com/subject/2210001/
国产剧,35587662,装腔启示录,8.1,https://movie.douban.com/subject/35587662/
国产剧,26928226,知否知否应是绿肥红瘦,7.9,https://movie.douban.com/subject/26928226/
国产剧,35662223,去有风的地方,8.7,https://movie.douban.com/subject/35662223/
国产剧,35465232,狂飙,8.5,https://movie.douban.com/subject/35465232/
国产剧,35712815,我有一个朋友,8.6,https://movie.douban.com/subject/35712815/
国产剧,35679802,胶囊计划,8.5,https://movie.douban.com/subject/35679802/
国产剧,27124548,我要逆风去,7.3,https://movie.douban.com/subject/27124548/
国产剧,26647087,三体,8.7,https://movie.douban.com/subject/26647087/
国产剧,33447642,沉默的真相,9.0,https://movie.douban.com/subject/33447642/
国产剧,35682502,兰闺喜事,7.8,https://movie.douban.com/subject/35682502/
国产剧,36117912,沧元图,8.7,https://movie.douban.com/subject/36117912/
国产剧,25785216,长相思,7.8,https://movie.douban.com/subject/25785216/
国产剧,1864810,红楼梦,9.7,https://movie.douban.com/subject/1864810/
国产剧,30488569,龙岭迷窟,8.1,https://movie.douban.com/subject/30488569/
国产剧,35235151,唐朝诡事录,7.9,https://movie.douban.com/subject/35235151/
国产剧,26853822,异人之下,8.1,https://movie.douban.com/subject/26853822/
国产剧,36155049,古相思曲,8.6,https://movie.douban.com/subject/36155049/
国产剧,33404425,隐秘的角落,8.8,https://movie.douban.com/subject/33404425/
国产剧,35284451,少年歌行,8.3,https://movie.douban.com/subject/35284451/
国产剧,26727273,人民的名义,8.3,https://movie.douban.com/subject/26727273/
国产剧,19965220,父母爱情,9.4,https://movie.douban.com/subject/19965220/
国产剧,35589397,我可能遇到了救星,8.1,https://movie.douban.com/subject/35589397/
国产剧,25853071,庆余年 第一季,7.9,https://movie.douban.com/subject/25853071/
国产剧,36139980,凡人修仙传：星海飞驰篇,9.2,https://movie.douban.com/subject/36139980/
国产剧,5384548,步步惊心,8.4,https://movie.douban.com/subject/5384548/
国产剧,35633626,底线,7.3,https://movie.douban.com/subject/35633626/
国产剧,35567787,斗罗大陆2：绝世唐门,8.8,https://movie.douban.com/subject/35567787/
国产剧,26883064,白夜追凶,8.9,https://movie.douban.com/subject/26883064/
国产剧,3882715,武林外传,9.6,https://movie.douban.com/subject/3882715/
国产剧,35207856,人世间,8.4,https://movie.douban.com/subject/35207856/
国产剧,35332289,开端,7.9,https://movie.douban.com/subject/35332289/
国产剧,3227335,仙剑奇侠传三,9.0,https://movie.douban.com/subject/3227335/
国产剧,35465009,卿卿日常,7.2,https://movie.douban.com/subject/35465009/
国产剧,2254648,亮剑,9.5,https://movie.douban.com/subject/2254648/
国产剧,34779776,苍兰诀,8.1,https://movie.douban.com/subject/34779776/
国产剧,35623511,九义人,7.9,https://movie.douban.com/subject/35623511/
国产剧,35307437,猎罪图鉴,7.5,https://movie.douban.com/subject/35307437/
国产剧,35936087,鹊刀门传奇,8.2,https://movie.douban.com/subject/35936087/
国产剧,35429466,警察荣誉,8.5,https://movie.douban.com/subject/35429466/
国产剧,25754848,琅琊榜,9.4,https://movie.douban.com/subject/25754848/
国产剧,35231822,梦华录,7.9,https://movie.douban.com/subject/35231822/
国产剧,35161592,风吹半夏,8.2,https://movie.douban.com/subject/35161592/
国产剧,1830575,雍正王朝,9.4,https://movie.douban.com/subject/1830575/
国产剧,30358061,琉璃,7.4,https://movie.douban.com/subject/30358061/
国产剧,35725856,尘封十三载,8.1,https://movie.douban.com/subject/35725856/
国产剧,35172742,当我飞奔向你,7.9,https://movie.douban.com/subject/35172742/
国产剧,35905951,那些回不去的年少时光,8.2,https://movie.douban.com/subject/35905951/
国产剧,2389241,岁月,9.4,https://movie.douban.com/subject/2389241/
国产剧,35480932,周生如故,7.3,https://movie.douban.com/subject/35480932/
国产剧,35561680,特工任务,8.0,https://movie.douban.com/subject/35561680/
国产剧,34794707,终极笔记,8.2,https://movie.douban.com/subject/34794707/
国产剧,27202985,怒晴湘西,7.1,https://movie.douban.com/subject/27202985/
国产剧,24695611,北平无战事,9.0,https://movie.douban.com/subject/24695611/
国产剧,26930540,无证之罪,8.0,https://movie.douban.com/subject/26930540/
国产剧,35344085,我在他乡挺好的,8.1,https://movie.douban.com/subject/35344085/
国产剧,26298935,鬼吹灯之精绝古城,7.9,https://movie.douban.com/subject/26298935/
国产剧,32581207,御赐小仵作,8.0,https://movie.douban.com/subject/32581207/
国产剧,2210031,仙剑奇侠传,9.1,https://movie.douban.com/subject/2210031/
国产剧,26849758,长安十二时辰,8.1,https://movie.douban.com/subject/26849758/
国产剧,35203354,爱情而已,8.2,https://movie.douban.com/subject/35203354/
国产剧,35452438,星汉灿烂·月升沧海,7.6,https://movie.douban.com/subject/35452438/
国产剧,2156663,西游记,9.7,https://movie.douban.com/subject/2156663/
国产剧,26999852,延禧攻略,7.1,https://movie.douban.com/subject/26999852/
国产剧,26602244,最好的我们,8.9,https://movie.douban.com/subject/26602244/
国产剧,25812730,如懿传,7.5,https://movie.douban.com/subject/25812730/
国产剧,35637224,三悦有了新工作,8.4,https://movie.douban.com/subject/35637224/
国产剧,35332288,他从火光中走来,7.2,https://movie.douban.com/subject/35332288/
国产剧,35653130,父辈的荣耀,8.3,https://movie.douban.com/subject/35653130/
国产剧,34923491,山河令,8.5,https://movie.douban.com/subject/34923491/
国产剧,2997325,我的团长我的团,9.6,https://movie.douban.com/subject/2997325/
国产剧,2347485,天道,9.2,https://movie.douban.com/subject/2347485/
国产剧,35196753,点燃我，温暖你,7.5,https://movie.douban.com/subject/35196753/
国产剧,30413128,风犬少年的天空,8.0,https://movie.douban.com/subject/30413128/
国产剧,34792295,乔家的儿女,7.7,https://movie.douban.com/subject/34792295/
国产剧,27068009,棋魂,8.6,https://movie.douban.com/subject/27068009/
国产剧,3314870,潜伏,9.4,https://movie.douban.com/subject/3314870/
国产剧,1830590,康熙王朝,9.2,https://movie.douban.com/subject/1830590/
国产剧,1441794,走向共和,9.6,https://movie.douban.com/subject/1441794/
国产剧,2157131,少年包青天,8.6,https://movie.douban.com/subject/2157131/
